,POSTED_BY,UNDER_CONSTRUCTION,BHK_NO,SQUARE_FT,LONGITUDE,LATITUDE,PRICE
550,0,1,2,530.2378905,18.6182,73.7447,55.5
551,1,0,2,1200.274348,21.1677,72.8382,35.0
552,0,1,3,1599.680064,19.1759,72.9522,240.0
553,0,0,2,1163.636364,22.803593,83.755013,160.0
555,0,0,3,2241.0104920000003,22.535636,88.388412,220.0
556,1,0,2,942.0022165,12.96991,77.59796,51.0
557,2,1,1,301.91711630000003,19.076057,73.097319,26.3
558,0,0,2,900.090009,28.9196,76.8972,40.0
559,0,0,4,2674.956622,28.5574,77.15899999999999,92.5
560,0,0,2,852.9776675,19.256471,72.868815,110.0
561,0,0,3,2106.897316,28.9196,76.8972,190.0
563,0,0,2,1600.134748,12.96991,77.59796,95.0
564,0,0,3,1326.963907,12.96991,77.59796,75.0
565,0,0,3,1505.011565,12.86,77.786,97.6
566,0,0,2,1296.111665,13.055985,77.622157,78.0
568,0,0,2,1400.147384,35.0,136.0,76.0
569,0,0,1,661.9632436,19.126499,72.99956,76.0
572,0,0,2,1299.89295,18.52361,73.84778,85.0
573,1,0,3,1300.131062,28.579004,77.431173,49.6
574,0,0,2,1165.13904,12.9958935,77.761394,75.0
575,0,0,2,1135.241856,13.054202,77.674002,46.0
576,0,0,3,1645.141451,22.7808,86.1522,53.5
577,0,0,4,2141.46658,28.368269,77.37273,66.0
578,0,1,3,1777.975331,28.510034,77.06508000000001,160.0
579,0,0,2,947.6389335,26.900926,75.775927,29.5
580,1,0,3,1100.196464,27.073397,75.594316,28.0
582,0,0,2,797.0849465,13.042089,80.124264,35.0
583,1,0,2,823.0452675,11.169483,76.616001,34.0
585,1,0,3,1300.284437,24.03687,85.3782,32.0
586,0,0,3,1785.469029,28.385415,76.964613,130.0
587,0,0,3,1995.609659,22.5922,88.484911,100.0
589,0,0,3,1724.1379309999998,12.973237,77.64685899999999,34.0
590,0,0,3,1699.346405,22.312358,73.145436,26.0
591,1,0,2,1270.417423,26.906098,75.825254,35.0
592,1,0,1,675.0392465,25.415663,86.144871,43.0
593,0,0,3,1625.282167,28.577673,77.389781,72.0
594,1,0,3,1655.878368,12.326657,76.63796500000001,110.0
595,1,0,3,1650.252861,16.609758,80.617778,62.0
596,0,0,1,650.1011268,24.6902,78.416,22.5
597,1,0,4,1750.051472,28.6221,77.3674,85.0
598,1,1,3,1400.0,17.80268,83.35613599999999,51.8
599,0,0,3,1877.410189,19.128324,72.825408,370.0
600,0,0,2,1150.190114,28.5035,77.426447,48.4
601,0,1,3,1767.3521850000002,12.9255,77.6765,110.0
602,0,0,2,800.1361933999999,28.406388,77.342588,23.5
603,0,0,3,1250.0,22.403867,88.47000600000001,45.0
605,1,0,2,2000.0,18.4543,73.1147,60.0
606,0,0,3,1250.0,12.928575,77.58572099999999,45.0
607,0,0,2,954.7934528,26.8626,75.7633,24.5
608,0,1,1,453.0011325,19.249861,72.96386600000001,64.0
609,0,0,2,550.0442,19.18,72.96333,56.0
610,0,0,3,2051.158301,22.5922,88.484911,85.0
611,0,0,3,2501.924557,28.479440000000004,76.971432,130.0
612,1,0,2,1159.243441,20.26444,85.82806,38.0
614,0,0,3,1750.087504,19.1758,72.8643,200.0
615,0,0,3,1474.993653,22.760061,75.928572,58.1
616,1,0,2,800.0,28.6711,77.3683,25.0
617,0,0,3,1678.947368,26.91868,75.750399,63.8
619,0,0,1,675.024108,18.975268,73.109062,42.0
620,0,0,2,1302.241066,21.17,72.83,43.0
621,1,0,2,1166.180758,13.0814,77.5566,60.0
623,1,0,3,1399.825022,21.2612,81.586072,48.0
624,0,0,2,1176.683563,12.9847,77.5491,130.0
625,0,0,3,1282.568807,35.0,136.0,69.9
626,1,0,3,1609.834626,21.15389,79.08306,110.0
628,0,1,3,1950.078003,19.139348,72.820458,350.0
629,0,1,3,1650.0,18.092898,83.395794,52.8
630,0,0,2,1223.380154,12.973237,77.64685899999999,27.0
631,0,0,2,1250.0,26.900926,75.775927,41.0
632,0,1,3,1183.522902,22.7808,86.1522,38.5
633,0,0,3,1960.01568,30.662283,76.822397,50.0
634,1,0,5,2700.096432,22.590732,76.63529100000001,56.0
635,0,0,2,980.3921569,20.230195,85.816005,23.5
636,0,0,2,1195.652174,28.456809000000003,77.099182,110.0
637,1,0,2,900.2976189999999,22.216168,73.185498,24.2
638,1,0,3,1328.273245,21.17,72.83,42.0
639,0,0,2,1125.112511,24.69028,78.41889,100.0
640,0,0,2,830.2364197,19.014858,72.8662,210.0
641,1,0,2,1554.118018,11.060813,76.970641,98.5
643,1,0,3,1210.084034,22.571461,71.811594,36.0
644,0,0,3,1800.288046,26.930121000000003,75.790763,75.0
645,0,1,2,958.9041096,19.1615,72.8731,140.0
647,0,0,2,1350.0135,18.540684,73.834647,150.0
648,1,0,2,949.9136442,15.355645,75.137959,22.0
649,0,0,3,1040.041602,19.18,72.96333,180.0
650,0,0,3,1449.781659,18.5853,73.7413,83.0
651,0,1,2,1350.135014,28.522931,77.357078,60.0
652,0,0,3,1579.809004,30.662283,76.822397,57.9
653,0,0,3,1489.489489,28.2102,76.8606,24.8
654,1,0,2,750.0610799,22.54111,88.33778000000001,30.7
655,0,0,3,1419.656786,26.832353,75.841749,45.5
658,0,0,2,883.4442547,24.69028,78.41889,300.0
659,0,1,2,910.8108108,19.085225,73.661835,33.7
660,1,0,4,2526.595745,28.579004,77.431173,95.0
662,0,0,3,1559.004948,19.095064,73.008003,230.0
663,0,0,3,1553.139561,28.9196,76.8972,70.0
664,0,1,2,1207.200847,18.510418,73.781944,68.4
665,1,0,3,1400.0,28.63676,77.36315,70.0
666,0,0,3,1347.708895,22.54111,88.33778000000001,100.0
667,0,0,4,2728.264824,28.507037,76.970772,150.0
668,0,0,4,2705.882353,26.473073,74.641793,230.0
670,0,1,1,716.0268129,19.1849,72.8347,94.0
671,1,0,3,1420.051122,26.91667,75.86667,50.0
672,0,0,2,970.042796,28.5822,77.3293,68.0
674,1,0,2,900.090009,29.676163,77.00806,30.0
675,1,0,2,1264.450867,28.874383,77.113251,35.0
676,0,0,3,1850.124378,30.682453,76.75695999999999,59.5
677,0,0,2,1070.079731,12.976741,77.674509,51.0
678,1,0,2,840.1344215,22.54111,88.33778000000001,35.0
679,0,0,3,2280.068402,28.558047,77.392752,120.0
680,0,0,3,1671.6817119999998,28.9196,76.8972,100.0
682,0,1,2,722.0216606,19.1145,72.8712,180.0
683,0,1,2,1300.027858,18.52361,73.84778,140.0
684,1,1,2,1069.93737,30.65,76.82,41.0
685,0,0,3,1773.144914,18.96,72.82,330.0
686,0,1,1,617.9671647000001,12.840956,77.659441,33.5
687,0,0,1,715.0153217999999,19.2836,72.8675,49.0
688,1,0,3,1352.169526,9.994,76.292,67.0
689,1,0,2,1199.637845,28.9196,76.8972,53.0
690,0,0,2,1363.109049,12.274538,76.644605,47.0
691,0,1,2,802.572041,22.648322,88.4431525,33.7
692,1,0,2,950.1187648,22.68333,88.36667,24.0
693,0,0,2,1217.161984,12.9847,77.5491,120.0
694,0,0,2,1050.052503,28.629811,77.434197,30.0
695,0,1,2,1073.878628,25.444108,81.914212,40.7
696,0,0,1,609.9916634,18.54138,73.21996999999999,300.0
697,1,0,2,777.1073322000001,12.900422,80.159352,42.5
698,1,0,2,900.0692361,28.63676,77.36315,39.0
699,1,0,2,900.0473708999999,10.774534,79.83604100000001,38.0
701,1,0,3,1565.55773,22.741503,75.81509799999999,40.0
702,0,0,2,950.0777336,19.1983,72.8409,110.0
703,0,0,3,1474.080747,19.027644,73.061159,180.0
704,1,0,2,1250.0,25.625831,85.10045500000001,68.0
705,0,0,2,987.2159091,28.553374,77.355611,27.8
706,1,0,3,963.2751355,22.089514,82.122996,32.0
707,0,0,3,1350.135014,26.832353,75.841749,30.0
708,1,0,2,1085.169352,12.8891,77.5973,66.0
709,0,0,2,1187.172371,22.5,88.35,77.0
710,0,1,3,1800.0,19.1759,72.9522,270.0
712,0,0,3,1610.087294,13.11389,77.59833,83.0
713,1,0,3,1600.0,28.66667,77.41667,60.0
714,0,0,2,875.8683177000001,22.5922,88.484911,58.0
715,1,0,3,1825.047199,20.604366,72.92754000000001,58.0
716,0,0,2,750.0340924999999,25.454822,78.596469,55.0
717,0,0,2,1050.130672,13.09,80.27,44.2
718,0,0,2,1276.190476,30.638175,76.829909,40.2
719,1,0,2,1050.098447,13.0318,77.6583,48.0
720,0,1,2,800.0,18.52361,73.84778,44.0
721,1,0,1,677.2009029,21.232813,72.832454,21.0
723,0,0,1,453.0011325,24.69028,78.41889,68.0
724,0,1,2,1118.864852,30.662283,76.822397,48.1
725,0,1,3,1675.312786,30.662283,76.822397,54.9
726,1,0,2,989.927058,12.836144,80.23299300000001,57.0
728,0,1,2,932.9149351,19.218498,72.992114,110.0
729,0,0,2,1151.271754,12.8706,77.6279,43.0
730,0,0,2,1277.013752,28.506454,77.40956800000001,65.0
731,0,0,3,1609.3404859999998,21.17,72.83,51.0
732,1,0,3,1305.142261,13.036269,77.556107,100.0
734,0,0,2,800.0,15.873765,78.582545,160.0
735,0,0,2,1130.00932,24.69028,78.41889,97.0
736,0,0,2,960.0529684,18.556218,73.81130300000001,87.0
737,0,0,3,1574.590606,12.9958935,77.761394,87.5
738,0,1,2,917.1252293,18.6182,73.7447,55.0
740,0,0,1,690.0212313999999,19.2836,72.8675,52.0
741,2,1,2,852.4137931,11.074387,77.01850999999999,30.9
742,0,0,2,816.1044614,21.272756,81.583954,22.5
743,0,0,1,828.0621047000001,19.255098,72.9815265,72.0
744,0,0,2,1236.009064,19.0713,72.883,180.0
745,1,0,2,1135.159679,18.5348,73.9306,75.0
746,0,0,2,1050.030883,19.038205,73.06612,68.0
747,0,0,3,1847.187238,28.397468,76.945489,110.0
748,0,0,3,2182.684225,28.394375,77.35722700000001,77.9
749,0,0,3,1750.028226,18.518797,73.933947,310.0
750,1,0,3,800.0,25.455213,81.863608,60.0
751,0,0,3,1529.79066,19.218498,72.992114,190.0
752,0,0,3,1018.387553,19.18,72.96333,180.0
753,0,1,1,428.0137341,12.91668,77.59196,91.0
754,0,1,3,1287.5,22.35,88.44,41.2
755,1,0,2,950.0,28.698133,77.335746,38.0
756,0,0,3,1492.537313,18.58584,73.471734,260.0
757,1,0,3,1482.030382,13.0318,77.6583,120.0
759,0,1,2,1152.308252,21.17,72.83,31.7
760,0,0,3,745.4323995,28.450804,77.29956,30.6
761,1,0,2,760.5016922,22.54111,88.33778000000001,38.2
762,1,0,3,1495.162709,28.5035,77.426447,85.0
763,0,1,2,907.1117562,30.712867,76.648557,25.0
766,0,1,2,630.0114547999999,22.67,88.35,22.0
767,0,1,3,2150.304083,21.143354,72.770931,99.0
768,0,1,2,626.2135922,13.055985,77.622157,64.5
769,0,0,2,1017.293998,19.061701,73.080488,110.0
770,1,0,2,1224.177506,58.69175268,-117.0016994,32.0
771,0,0,3,1214.329083,24.69028,78.41889,100.0
772,1,0,2,1250.0,12.9255,77.6765,60.0
773,0,0,3,1974.103163,12.87004,77.673275,93.0
774,1,0,2,914.0767824,12.86,77.786,40.0
775,0,1,3,979.7746518,19.222101,72.988231,140.0
776,0,0,1,655.0218341,18.973908,73.02510600000001,45.0
777,0,0,3,2067.649242,19.05871,72.89969,390.0
778,0,0,1,730.0204918,19.049989,73.077321,57.0
779,2,0,3,1225.114855,24.69028,78.41889,40.0
780,1,0,2,1000.0,29.741039,78.530138,25.0
781,0,0,2,1329.787234,31.261414,75.589997,40.0
782,0,0,3,1310.125398,22.54111,88.33778000000001,70.0
783,1,0,2,1050.119332,26.91868,75.750399,44.0
784,0,1,2,1099.00174,19.239813,72.962722,120.0
786,1,0,3,1404.180629,12.852041,77.616315,88.0
787,0,1,2,576.7012687000001,19.161955,72.839616,130.0
788,1,0,2,1267.197683,31.682414,74.90751,35.0
789,0,0,1,576.0,19.249861,72.96386600000001,72.0
790,0,0,1,418.9066536,19.05871,72.89969,120.0
791,0,0,4,2591.722686,18.556218,73.81130300000001,320.0
792,0,0,2,1129.908619,19.076466,72.999804,91.5
794,0,0,2,1285.21997,28.9196,76.8972,52.0
795,0,0,3,2356.432187,18.558319,73.77588,270.0
796,0,0,3,1425.178147,13.035866,80.135164,60.0
797,0,0,3,1705.708438,9.930471,76.271273,75.0
798,0,0,3,906.6666667000002,19.18,72.96333,170.0
799,0,0,2,1159.885796,12.96991,77.59796,65.0
800,1,0,2,1250.0,27.553339,78.673469,32.0
801,1,0,2,1080.139373,23.2257,72.51679,31.0
802,0,0,2,926.0484191,18.749,74.3422,70.0
803,0,0,2,1000.0,28.716907,77.12469899999999,70.0
804,0,0,2,1150.012778,28.38016,77.369936,45.0
805,0,0,3,1263.823065,19.222101,72.988231,120.0
806,0,0,2,1342.826244,28.542768,77.365736,74.5
807,1,0,3,1364.1585300000002,12.863589,77.656426,95.0
808,0,0,2,900.0090001,19.239813,72.962722,100.0
809,1,0,2,892.0606601,19.175341,72.942634,60.0
810,0,0,1,593.8927627,24.69028,78.41889,24.7
811,0,0,3,1181.553004,19.05871,72.89969,320.0
812,0,0,2,1315.053162,30.662283,76.822397,47.0
813,0,0,2,1071.080818,19.249861,72.96386600000001,110.0
814,0,0,2,905.0546448,20.098413,79.10786,53.0
815,0,0,3,1485.009807,30.662283,76.822397,53.0
816,1,0,2,1388.888889,30.593562,76.41731899999999,45.0
817,0,0,2,1100.352113,22.12947,73.41756,25.0
818,1,0,3,1586.9140630000002,19.894104,102.136839,65.0
819,2,1,2,1102.2364220000002,10.52,76.21,48.3
820,0,0,3,1880.141011,19.038205,73.06612,160.0
821,0,1,3,1297.989031,19.4559,72.8114,63.9
822,0,0,3,2046.38472,28.479440000000004,76.971432,120.0
823,0,0,3,1699.716714,31.09256,75.51919000000001,72.0
824,0,0,2,1250.0,19.019169,73.01408599999999,140.0
825,1,0,3,981.3084112,22.835481,86.221099,21.0
826,0,0,2,1095.290252,19.038205,73.06612,120.0
828,0,1,1,498.2964225,19.35269,72.864824,23.4
830,1,0,1,645.9770115,12.96991,77.59796,28.1
831,0,0,2,1060.114742,23.234655,72.651815,85.0
832,0,0,2,1120.657452,24.69028,78.41889,120.0
833,2,1,3,1570.247934,22.312358,73.145436,38.0
834,1,0,3,1527.183873,12.879728,77.650297,100.0
835,0,0,2,1045.10451,19.072166,72.986798,76.0
836,0,0,3,2556.890821,28.378021,77.063066,200.0
837,0,0,2,1365.0,26.930121000000003,75.790763,81.9
838,1,0,1,553.0682117,18.48333,74.13333,21.0
839,0,0,2,1273.12897,28.431862,77.351104,46.1
840,1,0,3,1536.09831,26.766594,80.949809,120.0
841,0,0,2,659.0038314,18.205923,72.99918199999999,86.0
842,1,0,2,1010.10101,28.560719,77.386208,48.0
843,1,0,1,610.0422337,18.52361,73.84778,26.0
844,0,1,2,1084.0,24.6902,78.416,81.3
845,1,0,3,1525.010167,28.535783,77.400502,150.0
846,0,0,2,1073.138517,21.56128,74.21238000000001,65.0
847,0,0,2,1032.204789,19.038205,73.06612,100.0
848,0,1,2,731.7073171,22.056816,73.10999,21.9
849,0,0,3,1840.168244,22.54111,88.33778000000001,140.0
850,1,0,2,1274.078568,23.232556,77.429783,84.0
851,0,0,3,2060.641743,12.9958935,77.761394,140.0
852,0,1,2,790.3225806,26.724219,88.326357,24.5
853,1,0,3,1250.0,27.545136,76.650497,25.0
854,0,0,1,606.0173963,31.292091,75.543763,170.0
855,0,0,2,1180.080245,28.509982,77.05185,100.0
856,0,0,2,1300.091771,24.69028,78.41889,85.0
857,0,0,2,1150.306748,26.115994,91.78465,37.5
858,0,0,3,1529.411765,19.049822,73.067595,130.0
859,1,0,2,1150.109062,28.6423,77.3445,58.0
860,0,1,2,1267.719258,18.097689000000003,74.735239,110.0
861,0,0,3,1820.072803,18.558319,73.77588,140.0
862,0,0,2,1100.110011,24.69028,78.41889,60.0
863,0,0,2,1373.567412,19.014858,72.8662,320.0
865,1,1,2,1250.0,17.47111,78.50944,60.0
866,0,0,1,715.0983259999999,18.452663,73.93104,44.0
867,1,0,2,1180.327869,21.244392,81.671075,36.0
868,0,0,1,460.0141543,18.205923,72.99918199999999,65.0
869,1,0,3,1750.448833,30.6665,76.8625,58.5
870,1,0,2,1250.0,16.535675,80.58343599999999,45.0
872,0,0,2,1156.25,30.662283,76.822397,37.0
874,1,0,3,1275.148767,25.112376,75.856488,45.0
875,0,0,2,789.4736842,12.91668,77.59196,150.0
876,0,0,3,1464.128843,19.283359,72.864964,120.0
877,0,0,1,744.7402718,19.05871,72.89969,160.0
878,0,0,4,2197.260274,28.874383,77.113251,80.2
879,0,0,2,1262.980634,19.221571,73.042474,180.0
880,0,0,3,2500.0,28.568966,77.335388,150.0
881,0,0,2,1096.057239,19.957301,73.839897,72.0
882,1,0,2,900.090009,28.9196,76.8972,40.0
883,0,1,2,636.682243,25.427367,81.945121,21.8
884,0,1,3,1750.164078,28.4729,77.0474,80.0
885,1,0,3,2840.909091,28.874383,77.113251,60.0
886,1,0,3,1078.705553,22.6581,88.3852,27.0
887,1,0,2,1199.563795,21.631476,72.980438,22.0
888,1,1,3,1575.0,30.662283,76.822397,69.3
889,0,0,2,1020.049244,30.760351,76.7889,58.0
890,0,0,3,1904.761905,26.894117,75.830052,100.0
891,1,0,3,1125.304136,28.66667,77.41667,37.0
892,0,1,1,462.7862595,18.96667,72.83333,87.3
893,0,0,3,1301.78421,19.035407,73.065449,170.0
894,1,0,2,1199.887069,12.928575,77.58572099999999,85.0
895,0,0,3,1606.217617,26.109987,91.748271,62.0
896,0,0,1,556.0851605,24.69028,78.41889,35.0
897,1,0,3,1501.812532,18.475864,73.89000899999999,87.0
898,0,0,3,1073.913043,22.682359,88.355021,24.7
899,1,0,2,1290.322581,24.395822,78.989627,48.0
900,0,0,3,1377.593361,30.662283,76.822397,49.8
901,0,1,2,873.6608792000002,19.076057,73.097319,47.3
902,0,0,2,473.8302934,28.394375,77.35722700000001,23.9
903,0,1,2,1265.130808,24.69028,78.41889,64.8
904,1,0,3,1431.560401,15.462648000000002,73.804488,130.0
905,0,0,3,1721.170396,28.602325,77.40199399999999,130.0
907,0,0,3,2155.94682,12.9958935,77.761394,180.0
908,2,1,1,457.612203,18.637802,73.745912,31.2
909,1,0,3,1406.110188,13.11389,77.59833,110.0
910,0,0,3,1351.849576,18.484943,73.90424200000001,110.0
911,0,0,3,1330.555556,22.69995,88.390833,47.9
912,1,0,1,750.122971,20.75,73.68333,30.5
913,1,0,3,1215.066829,30.662283,76.822397,30.0
914,0,0,2,870.3859060000001,18.595456,73.946088,41.5
915,0,1,3,1800.110436,30.662283,76.822397,65.2
916,0,0,3,1380.195795,18.578765,73.890693,86.0
917,1,0,2,850.0772798,16.485583,80.66242199999999,22.0
918,1,0,1,562.2913372,18.5823,73.983,32.0
919,0,1,3,1420.185571,12.901969,74.835337,75.0
920,0,0,3,1798.410707,30.664299,76.817624,43.0
921,1,0,2,890.0316456,12.984808,80.260671,90.0
923,0,0,3,1200.274348,12.863492,77.74143000000001,35.0
924,1,0,4,1250.0,23.276856,77.39419699999999,29.0
925,1,0,2,924.9471459,16.643818,74.171514,35.0
926,1,0,3,1000.0,26.898139,75.749677,38.0
927,0,0,2,1263.94052,28.874383,77.113251,34.0
928,0,1,2,1170.094839,18.966114,73.148278,95.0
930,0,0,2,1160.092807,12.96991,77.59796,45.0
932,0,0,2,1040.582726,18.96667,72.83333,220.0
933,0,0,2,1320.233344,26.900926,75.775927,43.0
934,1,0,2,884.8080133999999,26.900926,75.775927,26.5
935,0,0,2,1381.079215,19.048979,73.078232,140.0
936,1,0,3,1401.206101,12.9155,77.5584,79.0
937,2,1,1,609.6551724,11.074387,77.01850999999999,22.1
938,0,0,2,1075.032909,19.078847,73.107573,49.0
939,1,0,3,1680.244399,12.863589,77.656426,99.0
940,0,0,3,970.3085581,19.2836,72.8675,100.0
941,1,0,3,1555.299539,26.724219,88.326357,67.5
942,0,0,2,1129.943503,24.69028,78.41889,190.0
943,0,0,2,860.0158772,19.1955,72.8728,130.0
944,1,1,2,2600.472813,17.342126,82.615288,99.0
945,2,1,2,830.0,13.04394,80.17251,66.4
946,1,0,2,1200.111638,9.9449,76.2534,43.0
947,1,0,2,953.1590414,13.1479,77.4179,35.0
948,0,0,2,952.3809524,18.96667,72.83333,160.0
949,1,0,4,1944.742489,30.662283,76.822397,72.5
950,0,0,3,1150.0,19.05871,72.89969,230.0
951,1,0,3,849.0165558,22.494831,88.37056700000001,60.0
952,0,0,3,1773.0496449999998,12.86,77.786,110.0
953,1,0,2,1300.052002,26.886881,80.99441999999999,75.0
954,2,1,3,1500.0,17.546483,78.480303,57.0
955,1,0,1,459.9725973999999,18.75,73.08,23.5
956,1,0,2,1218.701529,12.896796,77.5724,110.0
959,1,0,1,550.0550055,16.687388000000002,74.203423,25.0
960,1,0,3,1840.225157,28.507373,77.386719,85.0
961,2,0,3,1721.875,29.9055,75.2547,55.1
962,0,1,2,772.0631904,18.96667,72.83333,130.0
963,0,0,2,824.0317627000001,19.255098,72.9815265,110.0
964,0,1,3,1388.2352939999998,26.86056,80.91583,47.2
965,0,0,2,1250.0,19.12775,72.827595,52.0
966,0,0,3,1125.080593,30.74,76.65,34.9
967,0,0,3,1804.966096,19.12,72.91,370.0
968,1,0,2,1050.052503,12.96991,77.59796,60.0
969,0,0,3,845.5944529,18.966114,73.148278,100.0
970,0,0,1,700.0,19.2836,72.8675,56.0
971,1,0,2,908.832718,9.978538,76.301221,32.0
972,1,1,3,1391.035549,26.832353,75.841749,45.0
973,1,0,2,972.2222222,23.126218,72.628827,28.0
974,0,0,2,777.1428571,19.2361,72.8338,170.0
975,0,0,2,1193.00106,18.47372,73.867323,90.0
976,1,0,2,990.0990099,12.80009,77.71181999999999,35.0
978,1,1,2,899.8691098999999,12.896796,77.5724,55.0
979,0,0,1,639.9317406,19.216097,72.821721,45.0
980,0,0,1,680.9669731,19.213466,72.835096,100.0
981,0,0,1,555.5555555999999,13.048973,80.248296,100.0
982,0,1,2,1173.062998,12.9958935,77.761394,81.0
983,0,0,2,1087.150241,22.648322,88.4431525,61.0
984,1,0,3,750.085237,23.258447,77.44113,22.0
985,0,0,2,1000.0,18.488418,73.871152,85.0
986,0,0,3,1593.272848,28.9196,76.8972,72.0
987,1,0,2,950.0542888,26.936483000000003,75.839212,35.0
988,0,0,2,951.1077158,28.44414,77.465898,24.9
989,0,1,3,1500.0,18.5438,73.9438,75.0
990,0,0,3,1885.197562,30.66486,76.70610699999999,95.9
991,0,0,2,1240.096452,30.662283,76.822397,36.0
992,1,1,3,1415.428167,19.32,84.78,40.0
993,1,0,2,1240.221332,20.75,78.61667,65.0
994,0,0,2,812.9346942000001,24.69028,78.41889,90.0
995,0,0,3,1647.898929,28.537227,77.370417,120.0
996,0,0,2,1200.05275,19.2836,72.8675,91.0
997,1,0,3,1434.901878,13.0583,77.5732,68.0
998,0,0,2,1215.168657,12.863386,74.86977900000001,58.0
999,1,0,2,960.0180709,13.09,80.27,85.0
1000,1,0,3,2295.492487,30.696627000000003,76.693764,110.0
1002,0,1,3,1764.446405,12.8855,77.5638,160.0
1003,1,0,2,1242.0431609999998,12.86,77.786,80.0
1004,1,1,2,800.0,25.30694,83.00610999999999,26.0
1005,1,0,2,850.1594049,21.765,72.13694,24.0
1006,1,0,1,450.0281268,28.432682,77.322604,24.0
1007,1,0,1,678.119349,18.75,73.08,30.0
1008,0,0,3,1844.28929,12.96991,77.59796,140.0
1009,0,0,2,1015.123265,24.69028,78.41889,49.0
1010,1,0,2,932.8358209,26.900926,75.775927,25.0
1011,1,0,3,1654.575538,26.696758000000003,90.513797,130.0
1012,0,1,1,470.388649,18.5823,73.983,30.5
1013,0,0,3,1910.04313,30.662283,76.822397,62.0
1014,1,0,2,1179.673321,12.91,77.48,39.0
1015,0,0,2,1025.056948,21.56128,74.21238000000001,54.0
1016,0,0,4,2200.220022,30.594843,76.84983000000001,60.0
1018,0,0,2,1100.060277,19.30405,72.813559,73.0
1019,1,1,2,1256.862179,13.055985,77.622157,87.0
1020,0,0,3,1355.199135,12.265026,76.62469,75.2
1021,1,0,3,1033.295063,21.706242,73.017227,45.0
1022,0,0,2,1304.052997,19.1145,72.8712,250.0
1023,0,0,3,1400.124456,18.5956,73.7981,90.0
1024,0,0,2,800.0,19.049214000000003,73.072916,81.0
1026,0,0,1,569.1056911000001,9.967,76.2998,28.0
1027,0,0,1,620.0455222999999,19.216097,72.821721,79.0
1028,1,0,2,730.1808067000001,22.759741,75.88953199999999,21.0
1029,1,0,2,1075.268817,16.494167,80.598886,34.0
1030,2,0,2,1184.090909,11.026678,76.903583,52.1
1031,1,0,2,1100.0,23.694909,86.939424,22.0
1032,0,0,3,1640.28777,28.66667,77.41667,57.0
1035,1,0,3,1500.375094,23.185756,77.498465,40.0
1037,0,1,2,515.6445557,28.38016,77.369936,20.6
1038,0,0,2,1037.79296,28.59863,77.333939,120.0
1039,0,0,2,574.0393627000001,28.406388,77.342588,24.5
1040,2,0,2,1179.813594,12.327102,76.58644100000001,51.9
1042,0,0,2,1147.028154,22.54111,88.33778000000001,55.0
1043,0,0,3,1353.236607,28.5041,77.381557,48.5
1044,0,1,3,1688.235294,20.26444,85.82806,57.4
1045,1,0,3,1900.538486,25.44862,78.56962,60.0
1047,0,1,2,819.1747573,11.0,76.96667,27.0
1048,1,0,1,600.0,15.62,73.767,33.0
1049,0,0,2,1199.878493,12.88784,77.654131,79.0
1050,0,0,2,1079.8303119999998,28.560719,77.386208,56.0
1051,1,1,3,1650.165017,28.579845,77.403693,70.0
1052,0,0,2,1150.054765,28.9196,76.8972,63.0
1053,0,0,2,1042.5587369999998,19.124896,72.89350300000001,280.0
1054,1,0,4,2632.040709,13.0318,77.6583,150.0
1055,0,0,3,2040.370977,28.394375,77.35722700000001,74.8
1056,1,0,2,796.5686275,15.292135,73.9621265,26.0
1057,0,0,2,1080.050826,24.69028,78.41889,68.0
1058,1,1,2,966.8508287,13.33222,74.74611,35.0
1059,2,0,3,1600.0,16.47431,80.71281,62.4
1060,0,0,2,820.0168209,19.186352,73.04689300000001,39.0
1061,0,0,2,1133.093525,28.542768,77.365736,63.0
1062,0,0,2,1109.960041,18.988165,73.10704399999999,75.0
1064,0,1,2,345.276221,18.651598,73.735448,34.5
1065,1,0,3,1850.15989,21.143354,72.770931,81.0
1066,0,1,3,1390.268123,17.677857999999997,83.189346,28.0
1067,1,0,2,1090.074584,12.864738,77.547489,76.0
1068,0,0,3,1549.358123,26.832353,75.841749,35.0
1069,0,1,2,993.1122858,27.16726,75.70950500000001,62.0
1071,0,0,3,1265.1413189999998,28.506454,77.40956800000001,47.0
